日期,股票代码,收盘价,最低价,开盘价,最高价,前收盘,涨跌额,涨跌幅,成交量,成交金额
2015/4/22,'399300,4739.814,4632.589,4637.055,4740.933,4619.164,120.65,2.6119,51621379200,7.70E+11
2015/4/21,'399300,4619.164,4504.558,4520.461,4620.058,4521.919,97.245,2.1505,49031499100,6.85E+11
2015/4/20,'399300,4521.919,4492.6,4615.034,4671.168,4596.136,-74.217,-1.6148,68643907500,9.39E+11
2015/4/17,'399300,4596.136,4553.904,4578.679,4630.27,4513.546,82.59,1.8298,55280266300,7.34E+11
2015/4/16,'399300,4513.546,4335.63,4355.491,4513.765,4380.513,133.033,3.0369,42260374800,5.65E+11
2015/4/15,'399300,4380.513,4379.609,4439.314,4475.997,4438.184,-57.671,-1.2994,47215413100,5.97E+11
2015/4/14,'399300,4438.184,4385.908,4432.126,4474.353,4421.073,17.111,0.387,43443212600,6.02E+11
2015/4/13,'399300,4421.073,4361.589,4394.047,4432.024,4344.416,76.657,1.7645,43415303600,5.99E+11
2015/4/10,'399300,4344.416,4231.196,4249.383,4351.687,4262.138,82.278,1.9304,34819017000,5.09E+11
2015/4/9,'399300,4262.138,4212.611,4316.958,4332.166,4295.803,-33.665,-0.7837,43969990200,6.50E+11
2015/4/8,'399300,4295.803,4204.826,4277.45,4304.78,4260.044,35.759,0.8394,45867671500,6.58E+11
2015/4/7,'399300,4260.044,4197.019,4213.894,4260.471,4170.538,89.506,2.1461,41536265400,5.65E+11
2015/4/3,'399300,4170.538,4092.383,4104.672,4170.558,4124.776,45.762,1.1094,32130376600,4.67E+11
2015/4/2,'399300,4124.776,4068.649,4149.946,4156.842,4123.895,0.881,0.0214,33907048700,4.77E+11
2015/4/1,'399300,4123.895,4046.939,4057.501,4139.499,4051.204,72.691,1.7943,32951285300,4.67E+11
2015/3/31,'399300,4051.204,4037.771,4138.885,4166.018,4088.178,-36.974,-0.9044,43606563500,5.98E+11
2015/3/30,'399300,4088.178,3999.024,3999.024,4101.651,3971.697,116.481,2.9328,42829702000,5.46E+11
2015/3/27,'399300,3971.697,3932.87,3957.542,3993.032,3949.999,21.698,0.5493,29875606400,3.93E+11
2015/3/26,'399300,3949.999,3892.878,3921.745,3991.997,3940.412,9.587,0.2433,34675631500,4.69E+11
2015/3/25,'399300,3940.412,3913.988,3961.578,3980.716,3973.046,-32.634,-0.8214,37996885100,5.02E+11
2015/3/24,'399300,3973.046,3883.782,3980.066,3989.858,3972.061,0.985,0.0248,46858131200,5.91E+11
2015/3/23,'399300,3972.061,3922.21,3923.083,3972.296,3892.574,79.487,2.042,39111992200,5.20E+11
2015/3/20,'399300,3892.574,3832.416,3852.492,3916.863,3839.739,52.835,1.376,40181755200,5.44E+11
2015/3/19,'399300,3839.739,3809.706,3851.249,3859.126,3846.055,-6.316,-0.1642,39154763000,4.63E+11
2015/3/18,'399300,3846.055,3763.848,3769.086,3846.055,3757.122,88.933,2.3671,41519001100,4.84E+11
2015/3/17,'399300,3757.122,3716.809,3733.961,3762.575,3705.671,51.451,1.3884,37162566600,4.55E+11
2015/3/16,'399300,3705.671,3621.119,3641.773,3705.739,3617.657,88.014,2.4329,27543830700,3.58E+11
2015/3/13,'399300,3617.657,3594.742,3604.671,3641.392,3592.844,24.813,0.6906,24686476800,2.97E+11
2015/3/12,'399300,3592.844,3536.534,3557.686,3603.341,3524.653,68.191,1.9347,26566462500,3.22E+11
2015/3/11,'399300,3524.653,3512.218,3524.575,3568.916,3520.611,4.042,0.1148,18894782500,2.36E+11
2015/3/10,'399300,3520.611,3511.985,3523.64,3551.205,3537.75,-17.139,-0.4845,19426765700,2.45E+11
2015/3/9,'399300,3537.75,3417.486,3449.696,3546.705,3478.52,59.23,1.7027,23394041100,2.78E+11
2015/3/6,'399300,3478.52,3472.392,3501.184,3516.243,3496.344,-17.824,-0.5098,18151805400,2.33E+11
2015/3/5,'399300,3496.344,3467.676,3513.249,3517.083,3530.822,-34.478,-0.9765,21750880500,2.79E+11
2015/3/4,'399300,3530.822,3497.172,3514.667,3540.912,3507.9,22.922,0.6534,19966398100,2.57E+11
2015/3/3,'399300,3507.9,3504.201,3579.315,3579.315,3601.265,-93.365,-2.5926,26186648900,3.36E+11
2015/3/2,'399300,3601.265,3566.527,3603.452,3608.691,3572.843,28.422,0.7955,24817612500,3.25E+11
2015/2/27,'399300,3572.843,3560.455,3565.233,3594.813,3566.295,6.548,0.1836,22278643800,2.72E+11
2015/2/26,'399300,3566.295,3456.871,3473.713,3569.33,3478.729,87.566,2.5172,22932843800,2.80E+11
2015/2/25,'399300,3478.729,3463.955,3529.55,3529.55,3522.322,-43.593,-1.2376,16553935100,2.12E+11
2015/2/17,'399300,3522.322,3511.093,3511.544,3536.82,3499.483,22.839,0.6526,16532831300,2.14E+11
2015/2/16,'399300,3499.483,3466.607,3473.289,3504.475,3469.828,29.655,0.8547,16564134300,2.23E+11
2015/2/13,'399300,3469.828,3452.079,3458.827,3509.505,3442.874,26.954,0.7829,20108997100,2.47E+11
2015/2/12,'399300,3442.874,3405.627,3435.361,3453.582,3434.124,8.75,0.2548,15608169100,1.91E+11
2015/2/11,'399300,3434.124,3412.136,3415.977,3445.655,3406.943,27.181,0.7978,14461377200,1.86E+11
2015/2/10,'399300,3406.943,3339.548,3345.077,3407.18,3345.921,61.022,1.8238,15930908800,1.99E+11
2015/2/9,'399300,3345.921,3298.597,3305.734,3376.526,3312.42,33.501,1.0114,17235382000,2.21E+11
2015/2/6,'399300,3312.42,3285.935,3352.33,3374.051,3366.946,-54.526,-1.6194,19266418600,2.21E+11
2015/2/5,'399300,3366.946,3366.862,3487.951,3487.951,3401.768,-34.822,-1.0236,25043060900,3.12E+11
2015/2/4,'399300,3401.768,3399.565,3446.144,3476.817,3437.445,-35.677,-1.0379,19130434900,2.44E+11
2015/2/3,'399300,3437.445,3360.717,3388.602,3441.709,3353.96,83.485,2.4891,19284609600,2.41E+11
2015/2/2,'399300,3353.96,3347.085,3360.193,3407.256,3434.39,-80.43,-2.3419,19518369900,2.25E+11
2015/1/30,'399300,3434.39,3431.936,3496.885,3514.217,3481.798,-47.408,-1.3616,19647915700,2.37E+11
2015/1/29,'399300,3481.798,3453.901,3474.915,3505.582,3525.323,-43.525,-1.2346,21161886000,2.52E+11
2015/1/28,'399300,3525.323,3512.393,3547.239,3583.312,3574.931,-49.608,-1.3877,21622021400,2.79E+11
2015/1/27,'399300,3574.931,3510.017,3614.038,3616.258,3607.985,-33.054,-0.9161,28766917900,3.58E+11
2015/1/26,'399300,3607.985,3559.376,3580.118,3611.617,3571.732,36.253,1.015,23976620300,3.10E+11
2015/1/23,'399300,3571.732,3548.626,3582.088,3627.806,3567.613,4.119,0.1155,28017217200,3.62E+11
2015/1/22,'399300,3567.613,3520.053,3551.052,3576.756,3548.885,18.728,0.5277,26885359900,3.45E+11
2015/1/21,'399300,3548.885,3409.43,3420.491,3557.794,3396.222,152.663,4.4951,33792821000,4.25E+11
2015/1/20,'399300,3396.222,3325.681,3336.793,3419.204,3355.155,41.067,1.224,29784323200,3.82E+11
2015/1/19,'399300,3355.155,3330.981,3414.013,3497.252,3635.146,-279.991,-7.7023,32950527500,3.66E+11
2015/1/16,'399300,3635.146,3601.258,3616.248,3662.158,3604.121,31.025,0.8608,28268161400,3.56E+11
2015/1/15,'399300,3604.121,3482.27,3501.719,3604.121,3502.423,101.698,2.9036,23781233800,3.03E+11
2015/1/14,'399300,3502.423,3471.56,3522.907,3547.242,3514.04,-11.617,-0.3306,19601251000,2.41E+11
2015/1/13,'399300,3514.04,3494.768,3506.451,3550.158,3513.576,0.464,0.0132,18715396500,2.51E+11
2015/1/12,'399300,3513.576,3461.322,3531.515,3560.527,3546.723,-33.147,-0.9346,26656717500,3.34E+11
2015/1/9,'399300,3546.723,3536.395,3547.574,3689.753,3559.259,-12.536,-0.3522,34998267200,4.30E+11
2015/1/8,'399300,3559.259,3552.1,3650.073,3659.945,3643.79,-84.531,-2.3199,29500304500,3.56E+11
2015/1/7,'399300,3643.79,3601.698,3620.924,3671.19,3641.059,2.731,0.075,32019123200,3.99E+11
2015/1/6,'399300,3641.059,3587.231,3608.428,3683.226,3641.541,-0.482,-0.0132,42096218500,4.99E+11
2015/1/5,'399300,3641.541,3551.51,3566.089,3669.042,3533.705,107.836,3.0516,45119809800,5.20E+11
2014/12/31,'399300,3533.705,3452.498,3462.389,3542.34,3457.554,76.151,2.2025,34593476000,4.04E+11
2014/12/30,'399300,3457.554,3422.174,3450.814,3491.826,3455.455,2.099,0.0607,32823387300,3.95E+11
2014/12/29,'399300,3455.455,3405.836,3502.183,3524.28,3445.839,9.616,0.2791,42501503700,5.05E+11
2014/12/26,'399300,3445.839,3335.012,3343.64,3453.338,3335.419,110.42,3.3105,38461412400,4.39E+11
2014/12/25,'399300,3335.419,3226.322,3254.48,3335.779,3230.385,105.034,3.2514,30979954700,3.30E+11
2014/12/24,'399300,3230.385,3188.495,3332.146,3340.357,3324.924,-94.539,-2.8433,31744958700,3.39E+11
2014/12/23,'399300,3324.924,3316.913,3358.798,3431.779,3394.481,-69.557,-2.0491,36973609300,3.77E+11
2014/12/22,'399300,3394.481,3357.661,3396.251,3455.207,3383.167,11.314,0.3344,54980167100,5.37E+11
2014/12/19,'399300,3383.167,3280.916,3345.629,3397.183,3345.927,37.24,1.113,41121159000,4.36E+11
2014/12/18,'399300,3345.927,3322.229,3359.09,3393.711,3360.598,-14.671,-0.4366,35597020700,4.16E+11
2014/12/17,'399300,3360.598,3275.736,3325.82,3368.194,3303.402,57.196,1.7314,44814077000,5.28E+11
2014/12/16,'399300,3303.402,3207.688,3221.358,3303.402,3217.228,86.174,2.6785,35812384700,4.26E+11
2014/12/15,'399300,3217.228,3143.297,3176.829,3226.221,3193.227,24.001,0.7516,29019383400,3.27E+11
2014/12/12,'399300,3193.227,3167.928,3182.923,3239.447,3183.012,10.215,0.3209,30106532500,3.38E+11
2014/12/11,'399300,3183.012,3158.443,3185.161,3254.424,3221.546,-38.534,-1.1961,36709169100,3.93E+11
2014/12/10,'399300,3221.546,3058.191,3120.212,3229.047,3106.913,114.633,3.6896,42501870800,4.77E+11
2014/12/9,'399300,3106.913,3074.516,3233.097,3387.827,3252.881,-145.968,-4.4873,63287456700,7.02E+11
2014/12/8,'399300,3252.881,3075.7,3108.272,3270.881,3124.885,127.996,4.096,48446234400,5.16E+11
2014/12/5,'399300,3124.885,3011.936,3143.968,3195.798,3104.351,20.534,0.6615,52488126000,5.54E+11
2014/12/4,'399300,3104.351,2968.876,2975.403,3104.89,2967.549,136.802,4.6099,42681292800,4.34E+11
2014/12/3,'399300,2967.549,2912.246,2936.124,3028.225,2923.94,43.609,1.4914,46615668500,4.65E+11
2014/12/2,'399300,2923.94,2804.293,2807.338,2944.506,2819.812,104.128,3.6927,36146532200,3.41E+11
2014/12/1,'399300,2819.812,2808.653,2825.611,2855.332,2808.819,10.993,0.3914,36548741700,3.39E+11
2014/11/28,'399300,2808.819,2740.374,2753.925,2809.543,2754.49,54.329,1.9724,37532366200,3.30E+11
2014/11/27,'399300,2754.49,2718.704,2737.03,2754.49,2723.018,31.472,1.1558,26546473000,2.61E+11
2014/11/26,'399300,2723.018,2690.31,2695.263,2723.36,2685.561,37.457,1.3948,24396248500,2.39E+11
2014/11/25,'399300,2685.561,2643.843,2650.085,2686.063,2649.258,36.303,1.3703,22261169900,2.07E+11
2014/11/24,'399300,2649.258,2602.944,2614.16,2667.671,2583.455,65.803,2.5471,27983972000,2.65E+11
2014/11/21,'399300,2583.455,2530.032,2537.538,2585.362,2537.099,46.356,1.8271,15102813900,1.44E+11
2014/11/20,'399300,2537.099,2522.836,2528.78,2545.473,2537.223,-0.124,-0.0049,10614986400,98145538650
2014/11/19,'399300,2537.223,2531.318,2538.233,2550.5,2541.416,-4.193,-0.165,12214697400,1.13E+11
2014/11/18,'399300,2541.416,2534.927,2565.273,2570.211,2567.101,-25.685,-1.0005,14294135600,1.24E+11
2014/11/17,'399300,2567.101,2565.943,2613.513,2614.086,2581.093,-13.992,-0.5421,15847809500,1.48E+11
2014/11/14,'399300,2581.093,2557.666,2569.211,2581.932,2579.75,1.343,0.0521,16504996500,1.45E+11
2014/11/13,'399300,2579.75,2567.463,2597.389,2607.519,2594.318,-14.568,-0.5615,21981561500,1.93E+11
2014/11/12,'399300,2594.318,2539.601,2545.403,2594.318,2558.612,35.706,1.3955,18468626100,1.58E+11
2014/11/11,'399300,2558.612,2532.572,2578.438,2602.373,2565.73,-7.118,-0.2774,32371165600,2.66E+11
2014/11/10,'399300,2565.73,2514.71,2529.83,2565.73,2502.153,63.577,2.5409,22659973500,1.88E+11
2014/11/7,'399300,2502.153,2489.419,2508.765,2541.549,2506.067,-3.914,-0.1562,20876091100,1.77E+11
2014/11/6,'399300,2506.067,2482.983,2505.167,2510.985,2503.448,2.619,0.1046,14965111700,1.19E+11
2014/11/5,'399300,2503.448,2499.228,2516.87,2519.399,2513.172,-9.724,-0.3869,19049186200,1.46E+11
2014/11/4,'399300,2513.172,2498.605,2511.036,2517.46,2512.548,0.624,0.0248,21824700500,1.55E+11
2014/11/3,'399300,2512.548,2502.06,2515.824,2524.172,2508.325,4.223,0.1684,20580122800,1.51E+11
2014/10/31,'399300,2508.325,2466.504,2473.501,2512.189,2468.925,39.4,1.5958,23917241200,1.82E+11
2014/10/30,'399300,2468.925,2443.759,2450.361,2474.376,2451.384,17.541,0.7156,18962635300,1.39E+11
2014/10/29,'399300,2451.384,2415.703,2423.813,2461.268,2416.653,34.731,1.4372,15858406200,1.35E+11
2014/10/28,'399300,2416.653,2373.155,2373.155,2416.766,2368.832,47.821,2.0188,10152305500,90529903107
2014/10/27,'399300,2368.832,2361.68,2377.542,2377.542,2390.706,-21.874,-0.915,7386244700,65956480803
2014/10/24,'399300,2390.706,2385.725,2397.848,2404.993,2395.936,-5.23,-0.2183,7497486900,65601225156
2014/10/23,'399300,2395.936,2392.532,2415.44,2424.662,2418.641,-22.705,-0.9388,10349183900,86045452830
2014/10/22,'399300,2418.641,2417.562,2434.886,2447.467,2433.391,-14.75,-0.6062,8865619300,82251744245
2014/10/21,'399300,2433.391,2432.552,2453.406,2459.255,2454.711,-21.32,-0.8685,9624191200,86622201933
2014/10/20,'399300,2454.711,2441.896,2448.453,2456.621,2441.732,12.979,0.5315,9143540100,84843604900
2014/10/17,'399300,2441.732,2410.401,2443.222,2456.105,2444.395,-2.663,-0.1089,13275998800,1.13E+11
2014/10/16,'399300,2444.395,2441.822,2448.968,2480.3,2463.874,-19.479,-0.7906,15816660300,1.28E+11
2014/10/15,'399300,2463.874,2431.188,2444.538,2465.498,2446.562,17.312,0.7076,13580188200,1.15E+11
2014/10/14,'399300,2446.562,2436.336,2451.094,2467.904,2454.946,-8.384,-0.3415,12739370500,1.06E+11
2014/10/13,'399300,2454.946,2430.546,2457.412,2460.389,2466.789,-11.843,-0.4801,13159336200,1.13E+11
2014/10/10,'399300,2466.789,2457.684,2472.096,2482.136,2481.955,-15.166,-0.6111,14763430700,1.22E+11
2014/10/9,'399300,2481.955,2461.112,2480.197,2488.113,2478.383,3.572,0.1441,13792392000,1.21E+11
2014/10/8,'399300,2478.383,2445.268,2460.87,2478.383,2450.988,27.395,1.1177,12195360400,1.17E+11
2014/9/30,'399300,2450.988,2444.204,2452.166,2454.885,2447.799,3.189,0.1303,11580422900,1.02E+11
2014/9/29,'399300,2447.799,2435.611,2443.91,2453.665,2437.201,10.598,0.4348,12340172700,1.11E+11
2014/9/26,'399300,2437.201,2420.499,2430.808,2439.649,2436.965,0.236,0.0097,10029949400,87757377938
2014/9/25,'399300,2436.965,2429.587,2453.423,2462.668,2441.864,-4.899,-0.2006,13866189100,1.20E+11
2014/9/24,'399300,2441.864,2387.07,2391.419,2443.978,2399.462,42.402,1.7671,14271353000,1.20E+11
2014/9/23,'399300,2399.462,2379.521,2379.521,2402.482,2378.92,20.542,0.8635,8403334100,75463683722
2014/9/22,'399300,2378.92,2374.108,2419.326,2419.326,2425.211,-46.291,-1.9087,10224087000,88958056522
2014/9/19,'399300,2425.211,2402.313,2409.313,2430.149,2408.664,16.547,0.687,10181357700,88221038707
2014/9/18,'399300,2408.664,2389.622,2396.379,2414.946,2401.326,7.338,0.3056,11592637600,92105332013
2014/9/17,'399300,2401.326,2379.091,2395.361,2405.371,2388.765,12.561,0.5258,12526902800,98039470145
2014/9/16,'399300,2388.765,2386.98,2440.339,2442.924,2437.189,-48.424,-1.9869,18674279100,1.47E+11
2014/9/15,'399300,2437.189,2418.959,2433.001,2439.254,2438.358,-1.169,-0.0479,12224715900,1.13E+11
2014/9/12,'399300,2438.358,2412.622,2418.752,2438.358,2423.454,14.904,0.615,10916017000,96625765409
2014/9/11,'399300,2423.454,2417.269,2430.678,2461.473,2432.433,-8.979,-0.3691,13298258300,1.27E+11
2014/9/10,'399300,2432.433,2422.646,2435.593,2437.081,2445.224,-12.791,-0.5231,10917551700,97472682969
2014/9/9,'399300,2445.224,2437.078,2452.227,2454.893,2449.259,-4.035,-0.1647,11819434400,1.08E+11
2014/9/5,'399300,2449.259,2427.987,2433.174,2450.634,2426.224,23.035,0.9494,13355176400,1.23E+11
2014/9/4,'399300,2426.224,2404.082,2411.934,2427.297,2408.838,17.386,0.7218,11127229800,1.08E+11
2014/9/3,'399300,2408.838,2389.679,2389.694,2414.26,2386.46,22.378,0.9377,12973420400,1.24E+11
2014/9/2,'399300,2386.46,2349.949,2359.862,2387.655,2355.317,31.143,1.3222,11443673300,1.07E+11
2014/9/1,'399300,2355.317,2338.53,2340.925,2355.552,2338.287,17.03,0.7283,7732087000,73362240553
2014/8/29,'399300,2338.287,2313.262,2317.304,2338.774,2311.278,27.009,1.1686,6321142300,58359967752
2014/8/28,'399300,2311.278,2309.639,2328.059,2336.363,2327.595,-16.317,-0.701,7049065500,66195966855
2014/8/27,'399300,2327.595,2322.885,2323.79,2336.737,2324.092,3.503,0.1507,6767622100,62448675179
2014/8/26,'399300,2324.092,2317.184,2339.6,2350.391,2342.863,-18.771,-0.8012,9384422200,83135033150
2014/8/25,'399300,2342.863,2338.455,2367.019,2367.606,2365.364,-22.501,-0.9513,9737371700,85182493960
2014/8/22,'399300,2365.364,2350.986,2352.316,2368.457,2354.244,11.12,0.4723,8982393800,85642463757
2014/8/21,'399300,2354.244,2333.299,2365.731,2367.46,2366.14,-11.896,-0.5028,10069021100,92192063269
2014/8/20,'399300,2366.14,2360.837,2371.649,2375.475,2374.768,-8.628,-0.3633,10128808800,91374802730
2014/8/19,'399300,2374.768,2358.965,2378.886,2379.474,2374.562,0.206,0.0087,11585002000,1.03E+11
2014/8/18,'399300,2374.562,2361.197,2366.272,2379.804,2360.635,13.927,0.59,10450955400,90148909855
2014/8/15,'399300,2360.635,2333.123,2337.985,2366.902,2335.945,24.69,1.057,9359254600,81888217001
2014/8/14,'399300,2335.945,2334.08,2357.198,2363.18,2358.901,-22.956,-0.9732,9796949300,84251435869
2014/8/13,'399300,2358.901,2335.694,2358.459,2370.513,2357.052,1.849,0.0784,11044778900,94185266458
2014/8/12,'399300,2357.052,2344.716,2361.17,2361.17,2365.349,-8.297,-0.3508,9182260800,82973769642
2014/8/11,'399300,2365.349,2337.014,2338.008,2367.004,2331.134,34.215,1.4677,9160117100,82973900360
2014/8/8,'399300,2331.134,2319.288,2329.184,2339.27,2327.457,3.677,0.158,8673969400,72605666133
2014/8/7,'399300,2327.457,2326.268,2363.608,2369.204,2363.221,-35.764,-1.5134,11672921000,94254453994
2014/8/6,'399300,2363.221,2334.334,2358.206,2371.667,2369.353,-6.132,-0.2588,11634182900,96681298733
2014/8/5,'399300,2369.353,2353.795,2376.797,2380.774,2375.62,-6.267,-0.2638,11186178900,97906971246
2014/8/4,'399300,2375.62,2332.138,2336.63,2375.62,2329.402,46.218,1.9841,11671375400,1.01E+11
2014/8/1,'399300,2329.402,2328.966,2341.227,2371.5,2350.251,-20.849,-0.8871,12631739000,1.06E+11
2014/7/31,'399300,2350.251,2316.585,2321.967,2350.551,2322.011,28.24,1.2162,11098776900,93135566963
2014/7/30,'399300,2322.011,2316.058,2324.69,2339.038,2331.369,-9.358,-0.4014,12302283200,1.03E+11
2014/7/29,'399300,2331.369,2316.217,2326.038,2342.77,2323.897,7.472,0.3215,13426964100,1.12E+11
2014/7/28,'399300,2323.897,2272.383,2272.383,2331.472,2260.454,63.443,2.8066,17986933300,1.45E+11
2014/7/25,'399300,2260.454,2239.066,2243.067,2260.89,2237.015,23.439,1.0478,9897283800,81994560081
2014/7/24,'399300,2237.015,2199.833,2199.833,2239.815,2197.833,39.182,1.7828,11943553400,99964367602
2014/7/23,'399300,2197.833,2190.555,2191.394,2210.282,2192.698,5.135,0.2342,8421387200,69177998063
2014/7/22,'399300,2192.698,2162.236,2162.436,2197.592,2166.295,26.403,1.2188,7854258300,66806114430
2014/7/21,'399300,2166.295,2158.955,2164.223,2171.94,2164.144,2.151,0.0994,5417226000,47731629577
2014/7/18,'399300,2164.144,2145.446,2147.663,2176.325,2157.068,7.076,0.328,6547329500,53758919136
2014/7/17,'399300,2157.068,2147.084,2166.831,2166.932,2170.868,-13.8,-0.6357,5945356800,46354646289
2014/7/16,'399300,2170.868,2166.774,2172.824,2183.248,2174.976,-4.108,-0.1889,8156023000,61126054498
2014/7/15,'399300,2174.976,2165.206,2170.089,2176.272,2171.758,3.218,0.1482,7181569400,64304875149
2014/7/14,'399300,2171.758,2145.278,2149.542,2171.902,2148.009,23.749,1.1056,6615886300,60467088864
2014/7/11,'399300,2148.009,2134.795,2136.317,2154.735,2142.847,5.162,0.2409,6137427400,51551825645
2014/7/10,'399300,2142.847,2139.522,2146.601,2151.774,2148.71,-5.863,-0.2729,5573249700,50931668887
2014/7/9,'399300,2148.71,2148.26,2178.135,2178.51,2180.473,-31.763,-1.4567,6202204600,58980248398
2014/7/8,'399300,2180.473,2163.359,2174.828,2180.778,2176.289,4.184,0.1923,5074359900,46017266874
2014/7/7,'399300,2176.289,2171.083,2178.546,2186.202,2178.695,-2.406,-0.1104,5024233400,47663876919
2014/7/4,'399300,2178.695,2174.073,2180.445,2183.798,2180.192,-1.497,-0.0687,5285110600,47990033413
2014/7/3,'399300,2180.192,2164.843,2169.003,2184.964,2170.867,9.325,0.4296,6369069000,56024939299
2014/7/2,'399300,2170.867,2155.609,2163.998,2171.51,2164.559,6.308,0.2914,5968550100,53273658927
2014/7/1,'399300,2164.559,2157.133,2169.199,2171.15,2165.118,-0.559,-0.0258,5332310000,49936284309
2014/6/30,'399300,2165.118,2152.306,2152.306,2168.221,2150.258,14.86,0.6911,5430418800,50277570814
2014/6/27,'399300,2150.258,2138.927,2146.374,2159.526,2149.076,1.182,0.055,5272289600,45525673947
2014/6/26,'399300,2149.076,2134.891,2135.156,2151.114,2133.371,15.705,0.7362,4435116600,40601836632
2014/6/25,'399300,2133.371,2126.035,2141.726,2141.726,2144.821,-11.45,-0.5338,3766610000,33809315524
2014/6/24,'399300,2144.821,2130.292,2131.686,2145.213,2134.11,10.711,0.5019,4016435600,38778505304
2014/6/23,'399300,2134.11,2132.454,2137.926,2147.227,2136.729,-2.619,-0.1226,4117925800,37112428752
2014/6/20,'399300,2136.729,2120.807,2124.963,2137.034,2126.907,9.822,0.4618,4239371900,35425712925
2014/6/19,'399300,2126.907,2119.498,2161.426,2166.407,2160.239,-33.332,-1.543,5316264500,46029744918
2014/6/18,'399300,2160.239,2158.497,2169.252,2172.549,2169.674,-9.435,-0.4349,4946389700,42538095511
2014/6/17,'399300,2169.674,2168.445,2185.681,2185.681,2191.855,-22.181,-1.012,4993366500,46244977817
2014/6/16,'399300,2191.855,2174.277,2176.438,2196.343,2176.242,15.613,0.7174,6329687500,56904298384
2014/6/13,'399300,2176.242,2150.569,2150.987,2183.645,2153.41,22.832,1.0603,5925287600,51765511450
2014/6/12,'399300,2153.41,2148.413,2156.761,2160.988,2160.766,-7.356,-0.3404,4302584300,37252041741
2014/6/11,'399300,2160.766,2152.08,2156.151,2163.61,2161.268,-0.502,-0.0232,4256371800,37311080748
